,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.1209496021270752,0.0028844628550563985,0.02299494743347168,0.0030563251820559414,0.001529003230035674,3.106164238514972,52,6,4,"{'classifier__l2_regularization': np.float64(0.001529003230035674), 'classifier__learning_rate': np.float64(3.106164238514972), 'classifier__max_bins': np.int64(52), 'classifier__max_leaf_nodes': np.int64(6), 'classifier__min_samples_leaf': np.int64(4)}",0.7140712433465265,0.7085722085722086,0.7306852306852307,0.7077532077532077,0.6986076986076986,0.7119379177929744,0.010607048211456067,441
11,0.3078930854797363,0.031860425342930786,0.04700460433959961,0.002042417717302371,2.644744335087333e-06,0.24095765725154872,79,5,1,"{'classifier__l2_regularization': np.float64(2.644744335087333e-06), 'classifier__learning_rate': np.float64(0.24095765725154872), 'classifier__max_bins': np.int64(79), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(1)}",0.8510986761293845,0.8628173628173628,0.8569478569478569,0.8520338520338521,0.8583128583128583,0.8562421212482629,0.00429381820836098,42
12,0.16965894699096679,0.011492759571837718,0.027303457260131836,0.002489791388538526,3.5185856243449855e-06,0.9338607078568093,27,7,30,"{'classifier__l2_regularization': np.float64(3.5185856243449855e-06), 'classifier__learning_rate': np.float64(0.9338607078568093), 'classifier__max_bins': np.int64(27), 'classifier__max_leaf_nodes': np.int64(7), 'classifier__min_samples_leaf': np.int64(30)}",0.8464583048996861,0.8514878514878514,0.8514878514878514,0.8510783510783511,0.8486213486213486,0.8498267415150178,0.0019942134510797715,100
13,0.3923691749572754,0.041022913728960594,0.04310674667358398,0.004067099507655636,24.12416107178607,0.6967365469925422,98,134,5,"{'classifier__l2_regularization': np.float64(24.12416107178607), 'classifier__learning_rate': np.float64(0.6967365469925422), 'classifier__max_bins': np.int64(98), 'classifier__max_leaf_nodes': np.int64(134), 'classifier__min_samples_leaf': np.int64(5)}",0.8575133069469087,0.857084357084357,0.8600873600873601,0.8520338520338521,0.8577668577668578,0.8568971467838672,0.0026457586807708327,33
14,0.12342295646667481,0.005751821371816321,0.021474409103393554,0.001095539430263229,0.009246114681914235,1.5006736728493737,15,2,6,"{'classifier__l2_regularization': np.float64(0.009246114681914235), 'classifier__learning_rate': np.float64(1.5006736728493737), 'classifier__max_bins': np.int64(15), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(6)}",0.6497884536645284,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7371102978855129,0.04366092211049222,424
15,0.5407979011535644,0.005460511576580893,0.06919698715209961,0.001983083891595495,5.297855373540924e-05,0.036376155089721335,2,25,48,"{'classifier__l2_regularization': np.float64(5.297855373540924e-05), 'classifier__learning_rate': np.float64(0.036376155089721335), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(25), 'classifier__min_samples_leaf': np.int64(48)}",0.8056503343796916,0.8038493038493039,0.803030303030303,0.7981162981162981,0.8034398034398035,0.80281720856308,0.002514892253506808,248
16,0.5787067413330078,0.014908772112567059,0.07741942405700683,0.003422109701025621,1.3874016910156848e-05,0.05808788718422907,45,31,2,"{'classifier__l2_regularization': np.float64(1.3874016910156848e-05), 'classifier__learning_rate': np.float64(0.05808788718422907), 'classifier__max_bins': np.int64(45), 'classifier__max_leaf_nodes': np.int64(31), 'classifier__min_samples_leaf': np.int64(2)}",0.8535553432509895,0.8581763581763582,0.8588588588588588,0.8543543543543544,0.8557193557193558,0.8561328540719833,0.002077720639943561,45
17,0.5723119258880616,0.08045003258106745,0.088569974899292,0.010403683480282392,0.0001298263858958083,0.14677146515914183,173,58,77,"{'classifier__l2_regularization': np.float64(0.0001298263858958083), 'classifier__learning_rate': np.float64(0.14677146515914183), 'classifier__max_bins': np.int64(173), 'classifier__max_leaf_nodes': np.int64(58), 'classifier__min_samples_leaf': np.int64(77)}",0.8657021973522587,0.8695058695058695,0.8712803712803713,0.864045864045864,0.8714168714168714,0.8683902347202469,0.002995234930770924,6
18,0.39750003814697266,0.018546657855715156,0.058596324920654294,0.006348468593209312,0.001072119109808341,0.010915898235222621,237,7,3,"{'classifier__l2_regularization': np.float64(0.001072119109808341), 'classifier__learning_rate': np.float64(0.010915898235222621), 'classifier__max_bins': np.int64(237), 'classifier__max_leaf_nodes': np.int64(7), 'classifier__min_samples_leaf': np.int64(3)}",0.8224375597106592,0.8164073164073165,0.8177723177723177,0.8162708162708163,0.8176358176358176,0.8181047655593856,0.002251587993410878,204
19,0.4332577228546143,0.04284971807183397,0.06179041862487793,0.00701156986182244,1.5473564030966642e-05,0.036346654101479046,3,6,4,"{'classifier__l2_regularization': np.float64(1.5473564030966642e-05), 'classifier__learning_rate': np.float64(0.036346654101479046), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(6), 'classifier__min_samples_leaf': np.int64(4)}",0.806878667940494,0.8048048048048048,0.8073983073983074,0.8004368004368004,0.8071253071253072,0.8053287775411426,0.0026122258724815576,240
20,0.1506528377532959,0.02368624750140178,0.025218820571899413,0.002662509088938411,3.018052866927058e-05,1.8846509158057663,9,9,6,"{'classifier__l2_regularization': np.float64(3.018052866927058e-05), 'classifier__learning_rate': np.float64(1.8846509158057663), 'classifier__max_bins': np.int64(9), 'classifier__max_leaf_nodes': np.int64(9), 'classifier__min_samples_leaf': np.int64(6)}",0.7750784768663846,0.7628992628992629,0.7742287742287742,0.6957411957411958,0.6699426699426699,0.7355780759356575,0.04403541518556675,425
21,0.14603743553161622,0.0027085600936598325,0.02502470016479492,0.002092965730127395,0.00018477915130228286,2.1834232776871345,7,29,15,"{'classifier__l2_regularization': np.float64(0.00018477915130228286), 'classifier__learning_rate': np.float64(2.1834232776871345), 'classifier__max_bins': np.int64(7), 'classifier__max_leaf_nodes': np.int64(29), 'classifier__min_samples_leaf': np.int64(15)}",0.7084755015695373,0.5975975975975976,0.6994266994266994,0.5776685776685777,0.6483756483756484,0.6463088049276121,0.052487604721388394,474
22,0.23148679733276367,0.00898830871022192,0.030143308639526366,0.004251764610670475,1.5500517321294339e-06,0.5135824770960417,11,83,3,"{'classifier__l2_regularization': np.float64(1.5500517321294339e-06), 'classifier__learning_rate': np.float64(0.5135824770960417), 'classifier__max_bins': np.int64(11), 'classifier__max_leaf_nodes': np.int64(83), 'classifier__min_samples_leaf': np.int64(3)}",0.8248942268322642,0.8333333333333334,0.8344253344253344,0.8263718263718264,0.8341523341523341,0.8306354110230185,0.004126751809243676,172
23,0.35042104721069334,0.0777062461378322,0.06110162734985351,0.013572290931991957,0.04747883404660211,0.2284865698285149,183,21,2,"{'classifier__l2_regularization': np.float64(0.04747883404660211), 'classifier__learning_rate': np.float64(0.2284865698285149), 'classifier__max_bins': np.int64(183), 'classifier__max_leaf_nodes': np.int64(21), 'classifier__min_samples_leaf': np.int64(2)}",0.8678859014603522,0.8727818727818728,0.8714168714168714,0.8681408681408681,0.8708708708708709,0.870219276934167,0.0019073609462236106,3
24,0.4049567222595215,0.019249595722932722,0.06289739608764648,0.015728502974223395,2.3406646222194634e-06,0.002184256000480992,5,7,1,"{'classifier__l2_regularization': np.float64(2.3406646222194634e-06), 'classifier__learning_rate': np.float64(0.002184256000480992), 'classifier__max_bins': np.int64(5), 'classifier__max_leaf_nodes': np.int64(7), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
25,0.1537632942199707,0.021469459905005032,0.02260451316833496,0.0013163805541227345,0.00022798637497825543,1.7562283089814659,32,13,2,"{'classifier__l2_regularization': np.float64(0.00022798637497825543), 'classifier__learning_rate': np.float64(1.7562283089814659), 'classifier__max_bins': np.int64(32), 'classifier__max_leaf_nodes': np.int64(13), 'classifier__min_samples_leaf': np.int64(2)}",0.7505118056503344,0.8121758121758121,0.8276003276003276,0.7044772044772045,0.8181818181818182,0.7825893936170993,0.047536610669170205,291
26,1.0710663318634033,0.07062187217409663,0.09603900909423828,0.00705282561148753,0.0004157801604702022,0.008624653118303884,18,111,11,"{'classifier__l2_regularization': np.float64(0.0004157801604702022), 'classifier__learning_rate': np.float64(0.008624653118303884), 'classifier__max_bins': np.int64(18), 'classifier__max_leaf_nodes': np.int64(111), 'classifier__min_samples_leaf': np.int64(11)}",0.8385423775078477,0.8356538356538357,0.8345618345618345,0.8363363363363363,0.84002184002184,0.8370232448163388,0.0019851953302429145,153
27,0.2985705852508545,0.03699856555198965,0.04238734245300293,0.006730426160744447,1.3132035510895213e-06,0.014068756168397489,64,2,4,"{'classifier__l2_regularization': np.float64(1.3132035510895213e-06), 'classifier__learning_rate': np.float64(0.014068756168397489), 'classifier__max_bins': np.int64(64), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(4)}",0.7944588508257131,0.7897897897897898,0.7861042861042861,0.7878787878787878,0.79006279006279,0.7896589009322733,0.002793702430855524,279
28,0.3275430202484131,0.01975519760938315,0.048563575744628905,0.005101554145511234,4.3378853898544155e-06,0.0054255779992279434,66,3,4,"{'classifier__l2_regularization': np.float64(4.3378853898544155e-06), 'classifier__learning_rate': np.float64(0.0054255779992279434), 'classifier__max_bins': np.int64(66), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(4)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
29,0.907451581954956,0.05773751462724225,0.09286975860595703,0.0033195558258097024,0.0600670519291855,0.037617290073928285,74,90,6,"{'classifier__l2_regularization': np.float64(0.0600670519291855), 'classifier__learning_rate': np.float64(0.037617290073928285), 'classifier__max_bins': np.int64(74), 'classifier__max_leaf_nodes': np.int64(90), 'classifier__min_samples_leaf': np.int64(6)}",0.8535553432509895,0.8595413595413596,0.8596778596778597,0.8551733551733551,0.8592683592683593,0.8574432553823845,0.0025688444606190262,29
30,0.5605605125427247,0.02820204317375904,0.07251691818237305,0.0009330306072841105,0.0009263425846574028,0.009273876299884543,36,29,80,"{'classifier__l2_regularization': np.float64(0.0009263425846574028), 'classifier__learning_rate': np.float64(0.009273876299884543), 'classifier__max_bins': np.int64(36), 'classifier__max_leaf_nodes': np.int64(29), 'classifier__min_samples_leaf': np.int64(80)}",0.8408625631226969,0.8367458367458367,0.8392028392028392,0.8367458367458367,0.8372918372918373,0.8381697826218094,0.001621376232919936,148
31,0.9024564743041992,0.03935394697120948,0.09752421379089356,0.020717071865229312,1.0006050677756373,0.002163532785760635,17,75,95,"{'classifier__l2_regularization': np.float64(1.0006050677756373), 'classifier__learning_rate': np.float64(0.002163532785760635), 'classifier__max_bins': np.int64(17), 'classifier__max_leaf_nodes': np.int64(75), 'classifier__min_samples_leaf': np.int64(95)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
32,0.2145400047302246,0.03487656970556504,0.030360698699951172,0.0042292967785499385,4.995988858700249e-06,0.6082102490880765,9,53,1,"{'classifier__l2_regularization': np.float64(4.995988858700249e-06), 'classifier__learning_rate': np.float64(0.6082102490880765), 'classifier__max_bins': np.int64(9), 'classifier__max_leaf_nodes': np.int64(53), 'classifier__min_samples_leaf': np.int64(1)}",0.833356080251126,0.8308763308763308,0.831968331968332,0.828009828009828,0.8211848211848212,0.8290790784580875,0.004320491658517978,179
33,0.12378644943237305,0.008407580312974509,0.024676084518432617,0.0024726274445208037,5.206999514967462,2.1785295143399854,152,3,35,"{'classifier__l2_regularization': np.float64(5.206999514967462), 'classifier__learning_rate': np.float64(2.1785295143399854), 'classifier__max_bins': np.int64(152), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(35)}",0.7222601337518766,0.773000273000273,0.7755937755937756,0.7493857493857494,0.7738192738192738,0.7588118411101896,0.020654522395997993,413
34,0.4361001968383789,0.011634769281652328,0.06709332466125488,0.001188732631684928,0.5732715025067103,0.003315755008004034,165,14,5,"{'classifier__l2_regularization': np.float64(0.5732715025067103), 'classifier__learning_rate': np.float64(0.003315755008004034), 'classifier__max_bins': np.int64(165), 'classifier__max_leaf_nodes': np.int64(14), 'classifier__min_samples_leaf': np.int64(5)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
35,0.5853419303894043,0.007246207774214168,0.08430981636047363,0.0024268414512090084,28.07348073211346,0.06316189086932458,32,36,11,"{'classifier__l2_regularization': np.float64(28.07348073211346), 'classifier__learning_rate': np.float64(0.06316189086932458), 'classifier__max_bins': np.int64(32), 'classifier__max_leaf_nodes': np.int64(36), 'classifier__min_samples_leaf': np.int64(11)}",0.8527364542104545,0.8595413595413596,0.8569478569478569,0.8538083538083538,0.8554463554463555,0.8556960759908762,0.002397431025901126,51
36,0.13463983535766602,0.0014347956211284015,0.021708202362060548,0.000584740109105868,1.6210562249690265e-06,3.179728533710936,5,32,2,"{'classifier__l2_regularization': np.float64(1.6210562249690265e-06), 'classifier__learning_rate': np.float64(3.179728533710936), 'classifier__max_bins': np.int64(5), 'classifier__max_leaf_nodes': np.int64(32), 'classifier__min_samples_leaf': np.int64(2)}",0.4842363859697011,0.6898716898716899,0.47734097734097736,0.7704067704067704,0.7372372372372372,0.6318186121652751,0.12596330981501744,476
37,0.46017847061157224,0.03187980044055071,0.07037625312805176,0.004698009600016887,1.1233349135374556e-06,0.02531367018972307,147,13,7,"{'classifier__l2_regularization': np.float64(1.1233349135374556e-06), 'classifier__learning_rate': np.float64(0.02531367018972307), 'classifier__max_bins': np.int64(147), 'classifier__max_leaf_nodes': np.int64(13), 'classifier__min_samples_leaf': np.int64(7)}",0.8546471953050362,0.8564018564018564,0.8592683592683593,0.8528528528528528,0.8576303576303577,0.8561601242916925,0.002240899089303721,44
38,0.3600143909454346,0.021196192986277406,0.054031753540039064,0.003834189425329601,39.70626535585292,0.008769246040174629,12,5,2,"{'classifier__l2_regularization': np.float64(39.70626535585292), 'classifier__learning_rate': np.float64(0.008769246040174629), 'classifier__max_bins': np.int64(12), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(2)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
39,0.5515528202056885,0.02246107616560733,0.07449679374694824,0.0034308760570534117,0.07381706115761019,0.0010851744517012783,2,24,5,"{'classifier__l2_regularization': np.float64(0.07381706115761019), 'classifier__learning_rate': np.float64(0.0010851744517012783), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(24), 'classifier__min_samples_leaf': np.int64(5)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
40,0.13457260131835938,0.004568854106462378,0.024366283416748048,0.001002695434826097,0.11403600363710582,4.21308782530782,6,27,10,"{'classifier__l2_regularization': np.float64(0.11403600363710582), 'classifier__learning_rate': np.float64(4.21308782530782), 'classifier__max_bins': np.int64(6), 'classifier__max_leaf_nodes': np.int64(27), 'classifier__min_samples_leaf': np.int64(10)}",0.7353623584004367,0.7727272727272727,0.6490581490581491,0.556920556920557,0.6007371007371007,0.6629610875687032,0.08074685108275557,464
41,0.316654109954834,0.029722130154907253,0.042742156982421876,0.003973584233930505,0.4799461858505537,0.2151656178869268,2,61,4,"{'classifier__l2_regularization': np.float64(0.4799461858505537), 'classifier__learning_rate': np.float64(0.2151656178869268), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(61), 'classifier__min_samples_leaf': np.int64(4)}",0.80701514944725,0.8012558012558012,0.7997542997542998,0.7977067977067978,0.8003003003003003,0.8012064696928898,0.003127965428218819,259
42,0.6380678176879883,0.025824115092850944,0.07610950469970704,0.002600785013502463,0.00012767810513209516,0.01838805532255587,14,36,13,"{'classifier__l2_regularization': np.float64(0.00012767810513209516), 'classifier__learning_rate': np.float64(0.01838805532255587), 'classifier__max_bins': np.int64(14), 'classifier__max_leaf_nodes': np.int64(36), 'classifier__min_samples_leaf': np.int64(13)}",0.839907192575406,0.8457548457548457,0.8434343434343434,0.8419328419328419,0.8426153426153427,0.8427289132625561,0.0019111585316427344,124
43,1.127624273300171,0.025722907668023067,0.09344744682312012,0.005740874499503451,3.2166648937132e-06,0.0014163978749702959,67,127,1,"{'classifier__l2_regularization': np.float64(3.2166648937132e-06), 'classifier__learning_rate': np.float64(0.0014163978749702959), 'classifier__max_bins': np.int64(67), 'classifier__max_leaf_nodes': np.int64(127), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
44,0.40288372039794923,0.014212010399728518,0.05587534904479981,0.003670973584272815,0.06038414958679159,0.10120243008871567,3,8,33,"{'classifier__l2_regularization': np.float64(0.06038414958679159), 'classifier__learning_rate': np.float64(0.10120243008871567), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(8), 'classifier__min_samples_leaf': np.int64(33)}",0.8098812610891224,0.8095823095823096,0.8095823095823096,0.8068523068523068,0.8078078078078078,0.8087411989827713,0.0011961444940875212,226
45,0.20051336288452148,0.03265438457634447,0.03177485466003418,0.004974487005539485,0.6471380744448918,1.0494616230748581,17,12,1,"{'classifier__l2_regularization': np.float64(0.6471380744448918), 'classifier__learning_rate': np.float64(1.0494616230748581), 'classifier__max_bins': np.int64(17), 'classifier__max_leaf_nodes': np.int64(12), 'classifier__min_samples_leaf': np.int64(1)}",0.8381329329875802,0.8476658476658476,0.8479388479388479,0.8423423423423423,0.8437073437073437,0.8439574629283924,0.003638677428025445,120
46,0.370743465423584,0.05959445129576123,0.04931354522705078,0.006823520145548089,999.665077133205,0.0010091718883610042,8,4,1,"{'classifier__l2_regularization': np.float64(999.665077133205), 'classifier__learning_rate': np.float64(0.0010091718883610042), 'classifier__max_bins': np.int64(8), 'classifier__max_leaf_nodes': np.int64(4), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
47,0.3785362720489502,0.08109080052506108,0.045690059661865234,0.004396020510999176,3.1659277765675663e-06,0.1338479276445078,96,2,38,"{'classifier__l2_regularization': np.float64(3.1659277765675663e-06), 'classifier__learning_rate': np.float64(0.1338479276445078), 'classifier__max_bins': np.int64(96), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(38)}",0.8277603384741368,0.8286923286923287,0.8326508326508326,0.8277368277368278,0.8329238329238329,0.8299528320955917,0.002341479248052777,173
48,0.4269409656524658,0.0241937431354308,0.06126222610473633,0.0074339229905441995,0.9055770672568059,0.11865647822987048,9,8,3,"{'classifier__l2_regularization': np.float64(0.9055770672568059), 'classifier__learning_rate': np.float64(0.11865647822987048), 'classifier__max_bins': np.int64(9), 'classifier__max_leaf_nodes': np.int64(8), 'classifier__min_samples_leaf': np.int64(3)}",0.839907192575406,0.8441168441168441,0.8405678405678406,0.8378378378378378,0.8367458367458367,0.8398351103687531,0.002545900326356383,141
49,0.2649208068847656,0.027251413051782535,0.04425687789916992,0.0036765937551191674,82.28114907269797,1.4661136933983465,79,4,16,"{'classifier__l2_regularization': np.float64(82.28114907269797), 'classifier__learning_rate': np.float64(1.4661136933983465), 'classifier__max_bins': np.int64(79), 'classifier__max_leaf_nodes': np.int64(4), 'classifier__min_samples_leaf': np.int64(16)}",0.8501433055820936,0.8566748566748567,0.8558558558558559,0.8523068523068523,0.8562653562653563,0.8542492453370029,0.002575310581330404,66
50,0.40213799476623535,0.006968564108830436,0.06043496131896973,0.0020345866629070085,0.0009622965408645125,0.044048765038424836,60,8,12,"{'classifier__l2_regularization': np.float64(0.0009622965408645125), 'classifier__learning_rate': np.float64(0.044048765038424836), 'classifier__max_bins': np.int64(60), 'classifier__max_leaf_nodes': np.int64(8), 'classifier__min_samples_leaf': np.int64(12)}",0.8523270096901869,0.8592683592683593,0.8569478569478569,0.8505323505323505,0.8549003549003549,0.8547951862678218,0.003127874432156305,58
51,0.13108325004577637,0.005801801900834658,0.023774337768554688,0.0021081062356387045,1.7075005954278223e-06,2.778229837649782,117,22,5,"{'classifier__l2_regularization': np.float64(1.7075005954278223e-06), 'classifier__learning_rate': np.float64(2.778229837649782), 'classifier__max_bins': np.int64(117), 'classifier__max_leaf_nodes': np.int64(22), 'classifier__min_samples_leaf': np.int64(5)}",0.5367817660706974,0.7304122304122305,0.251023751023751,0.24897624897624898,0.7421512421512422,0.5018690477268339,0.21820382569950472,491
52,1.1881679058074952,0.035989440578553196,0.09667472839355469,0.0037290878193678425,0.0003334165155135949,0.014185390082420694,3,237,86,"{'classifier__l2_regularization': np.float64(0.0003334165155135949), 'classifier__learning_rate': np.float64(0.014185390082420694), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(237), 'classifier__min_samples_leaf': np.int64(86)}",0.8053773713661799,0.8087633087633087,0.8020748020748021,0.7992082992082992,0.7987987987987988,0.8028445160422777,0.0037849656229870326,247
53,0.37977328300476076,0.01855259139456252,0.05405263900756836,0.0010562398935128176,3.7104187047841295,0.003477355687535222,11,10,20,"{'classifier__l2_regularization': np.float64(3.7104187047841295), 'classifier__learning_rate': np.float64(0.003477355687535222), 'classifier__max_bins': np.int64(11), 'classifier__max_leaf_nodes': np.int64(10), 'classifier__min_samples_leaf': np.int64(20)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
54,0.44199485778808595,0.0009402988331140983,0.06245331764221192,0.0010850925629099647,0.0004273937337219047,0.0018671603262500607,2,19,5,"{'classifier__l2_regularization': np.float64(0.0004273937337219047), 'classifier__learning_rate': np.float64(0.0018671603262500607), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(19), 'classifier__min_samples_leaf': np.int64(5)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,305
